ID	NA-
SKP2	33.6973
SLA	0.016
SLA2	166.4129
SLAIN1	11.3093
SLAIN2	0.025
SLAMF1	21.668
SLAMF6	239.3666
SLAMF7	11.6151
SLAMF8	0.5064
SLAMF9	0.8143
SLBP	20.8546
SLC10A1	174.5569
SLC10A2	2.6459
SLC10A3	16.9833
SLC10A4	0.0434
SLC10A5	0
SLC10A6	1.7293
SLC10A7	27.1127
SLC11A1	22.5907
SLC11A2	0
SLC12A1	2.7052
SLC12A2	68.219
SLC12A3	28.6223
SLC12A4	1.6101
SLC12A5	2.8417
SLC12A6	187.6116
SLC12A7	11.9564
SLC12A8	1.5213
SLC12A9	4.6774
SLC13A1	9.2887
SLC13A2	33.241
SLC13A3	10.1024
SLC13A4	15.8958
SLC13A5	71.5055
SLC14A1	1.1044
SLC14A2	10.8887
SLC15A1	112.9982
SLC15A2	3.2513
SLC15A3	11.7718
SLC15A4	0.1487
SLC15A5	0.4279
SLC16A1	43.0168
SLC16A10	17.1346
SLC16A11	11.6194
SLC16A12	0.8642
SLC16A13	4.9744
SLC16A14	9.3241
SLC16A2	435.5804
SLC16A3	114.6265
SLC16A4	0.3184
SLC16A5	8.7593
SLC16A6	58.2839
SLC16A7	1.3739
SLC16A8	5.4778
SLC16A9	20.7129
SLC17A1	5.5563
SLC17A2	0.1269
SLC17A3	72.3696
SLC17A4	108.8911
SLC17A5	4.615
SLC17A6	2.7153
SLC17A7	6.9174
SLC17A8	0.0627
SLC17A9	34.0437
SLC18A1	1.2007
SLC18A2	6.7531
SLC18A3	1.3517
SLC18B1	0
SLC19A1	3.5827
SLC19A2	12.5983
SLC19A3	15.8296
SLC1A1	17.6748
SLC1A2	35.0551
SLC1A3	0.4406
SLC1A4	57.0492
SLC1A5	15.7786
SLC1A6	40.6157
SLC1A7	3.5563
SLC20A1	0.299
SLC20A2	8.0569
SLC22A1	20.7329
SLC22A10	38.569
SLC22A11	54.6792
SLC22A12	9.1446
SLC22A13	7.0432
SLC22A14	0.9135
SLC22A15	18.1529
SLC22A16	1.6105
SLC22A17	0.0827
SLC22A18	37.5445
SLC22A18AS	0.0423
SLC22A2	0
SLC22A23	0.0659
SLC22A24	21.779
SLC22A25	2.0292
SLC22A3	50.5324
SLC22A31	1.1643
SLC22A4	0.348
SLC22A5	12.2459
SLC22A6	0
SLC22A7	79.744
SLC22A8	98.0348
SLC22A9	76.5432
SLC23A1	24.7432
SLC23A2	6.046
SLC23A3	0.2956
SLC24A1	30.7111
SLC24A2	5.7023
SLC24A3	0.0986
SLC24A4	0.3969
SLC24A5	0.1079
SLC25A1	5.9409
SLC25A10	0
SLC25A11	8.8741
SLC25A12	14.4962
SLC25A13	1.5671
SLC25A14	84.2272
SLC25A15	0.7593
SLC25A16	32.0918
SLC25A17	1.017
SLC25A18	0.349
SLC25A19	84.5654
SLC25A2	2.1487
SLC25A20	2.7219
SLC25A21	34.0889
SLC25A22	25.2748
SLC25A23	11.8613
SLC25A24	20.0988
SLC25A25	20.3163
SLC25A26	578.5803
SLC25A27	14.9782
SLC25A28	49.8469
SLC25A29	0.1609
SLC25A3	7.0966
SLC25A30	0.6056
SLC25A31	4.4554
SLC25A32	272.8942
SLC25A33	24.3496
SLC25A34	8.6718
SLC25A35	23.6339
SLC25A36	24.4683
SLC25A37	30.4402
SLC25A38	24.1215
SLC25A39	221.2523
SLC25A4	2.5646
SLC25A40	36.6489
SLC25A41	13.4623
SLC25A42	15.6178
SLC25A43	44.9767
SLC25A44	7.3801
SLC25A45	23.9806
SLC25A46	0.4227
SLC25A47	34.3861
SLC25A48	33.1509
SLC25A5	52.9555
SLC25A51	0.296
SLC25A52	73.6637
SLC25A53	0
SLC25A6	12.9439
SLC26A1	0
SLC26A11	10.6447
SLC26A2	38.4938
SLC26A3	0.1115
SLC26A4	33.1146
SLC26A5	0.0218
SLC26A6	0.2071
SLC26A7	25.9415
SLC26A8	50.6024
SLC26A9	0
SLC27A1	10.536
SLC27A2	12.6093
SLC27A3	102.6725
SLC27A4	19.6861
SLC27A5	17.7805
SLC27A6	114.2649
SLC28A1	0.0143
SLC28A2	10.4102
SLC28A3	5.9008
SLC29A1	0.5617
SLC29A2	3.4648
SLC29A3	1.9838
SLC29A4	0
SLC2A1	94.8431
SLC2A10	2.2317
SLC2A11	22.7916
SLC2A12	206.3743
SLC2A13	0.4901
SLC2A14	0.0231
SLC2A2	93.555
SLC2A3	4.1959
SLC2A4	26.419
SLC2A4RG	63.4967
SLC2A5	40.3583
SLC2A6	3.264
SLC2A7	13.7191
SLC2A8	26.0378
SLC2A9	22.8251
SLC30A1	0.0631
SLC30A10	1.9359
SLC30A2	87.3277
SLC30A3	19.5786
SLC30A4	16.5952
SLC30A5	7.4201
SLC30A6	306.386
SLC30A7	0.9701
SLC30A8	0.1565
SLC30A9	51.1026
SLC31A1	46.0929
SLC31A2	17.9066
SLC32A1	6.8963
SLC33A1	0.9772
SLC34A1	27.9326
SLC34A2	0.0564
SLC34A3	0.059
SLC35A1	1.1073
SLC35A2	17.7683
SLC35A3	0.2019
SLC35A4	4.2542
SLC35A5	9.3996
SLC35B1	21.1005
SLC35B2	3.737
SLC35B3	13.6904
SLC35B4	3.1894
SLC35C1	50.9592
SLC35C2	109.6665
SLC35D1	63.0403
SLC35D2	0.0276
SLC35D3	130.3211
SLC35E1	61.7042
SLC35E2B	0
SLC35E3	2.4481
SLC35E4	49.0126
SLC35F1	32.9497
SLC35F2	32.0443
SLC35F3	0.949
SLC35F4	18.516
SLC35F5	2.8509
SLC35F6	4.0786
SLC35G1	0
SLC35G2	173.5583
SLC35G3	1.359
SLC35G4	0.3116
SLC35G5	0.2998
SLC35G6	0.238
SLC36A1	37.4014
SLC36A2	0.1161
SLC36A3	7.238
SLC36A4	0.817
SLC37A1	0
SLC37A2	42.7497
SLC37A3	0.3783
SLC37A4	6.428
SLC38A1	351.7395
SLC38A10	51.5759
SLC38A11	34.8815
SLC38A2	18.3382
SLC38A3	8.8373
SLC38A4	27.5719
SLC38A5	0.2272
SLC38A6	1.8026
SLC38A7	86.2675
SLC38A8	4.5266
SLC38A9	9.1424
SLC39A1	90.1979
SLC39A10	33.1528
SLC39A11	3.9131
SLC39A12	22.8072
SLC39A13	0.0986
SLC39A14	87.4474
SLC39A2	0
SLC39A3	0.1039
SLC39A4	0
SLC39A5	0.0273
SLC39A6	28.7946
SLC39A7	1.5376
SLC39A8	74.0524
SLC39A9	33.2067
SLC3A1	85.3767
SLC3A2	1.7536
SLC40A1	7.9624
SLC41A1	1.4881
SLC41A2	29.929
SLC41A3	89.0208
SLC43A1	0.0457
SLC43A2	52.2978
SLC43A3	3.2683
SLC44A1	7.7709
SLC44A2	21.0074
SLC44A3	44.6113
SLC44A4	0
SLC44A5	8.8642
SLC45A1	1.1406
SLC45A2	17.6883
SLC45A3	5.1434
SLC45A4	22.6861
SLC46A1	157.8584
SLC46A2	141.6748
SLC46A3	17.3089
SLC47A1	1.5258
SLC47A2	0
SLC48A1	0
SLC49A3	19.7775
SLC49A4	4.9092
SLC4A1	0.0914
SLC4A10	18.93
SLC4A11	9.5454
SLC4A1AP	0.0278
SLC4A2	83.8447
SLC4A3	3.2101
SLC4A4	3.7107
SLC4A5	0
SLC4A7	13.4358
SLC4A8	128.8331
SLC4A9	82.2757
SLC50A1	8.9636
SLC51A	21.8468
SLC51B	0
SLC52A1	43.3862
SLC52A2	73.9189
SLC52A3	0
SLC5A1	4.8418
SLC5A10	3.6912
SLC5A11	28.0756
SLC5A12	124.5015
SLC5A2	94.9524
SLC5A3	0
SLC5A4	29.6564
SLC5A5	79.6345
SLC5A6	0
SLC5A7	55.9269
SLC5A8	0
SLC5A9	69.1432
SLC66A1	0.1614
SLC66A2	2.2905
SLC66A3	56.0389
SLC6A1	1.8662
SLC6A11	28.5561
SLC6A12	17.8675
SLC6A13	4.5561
SLC6A14	0.5888
SLC6A15	1.3052
SLC6A16	18.4925
SLC6A17	0.1644
SLC6A18	2.0271
SLC6A19	0
SLC6A2	0.9153
SLC6A20	64.8064
SLC6A3	1.2307
SLC6A4	2.3252
SLC6A5	203.7209
SLC6A6	86.8063
SLC6A7	86.0569
SLC6A8	1.9259
SLC6A9	4.2361
SLC7A1	0.2416
SLC7A10	18.6142
SLC7A11	330.5716
SLC7A13	0.656
SLC7A14	12.239
SLC7A2	6.1443
SLC7A3	11.7615
SLC7A4	0.8404
SLC7A5	9.8263
SLC7A6	6.7752
SLC7A6OS	2.9435
SLC7A7	21.1215
SLC7A8	16.9077
SLC7A9	15.8544
SLC8A1	7.1052
SLC8A2	15.4535
SLC8A3	109.7177
SLC8B1	32.1425
SLC9A1	17.1576
SLC9A2	2.4812
SLC9A3	81.3701
SLC9A3R1	14.0868
SLC9A3R2	67.1112
SLC9A4	0.4538
SLC9A5	25.1622
SLC9A6	7.6673
SLC9A7	41.0983
SLC9A8	5.6769
SLC9A9	2.7776
SLC9B1	41.5197
SLC9B2	6.6306
SLC9C1	94.1313
SLC9C2	24.3182
SLCO1A2	22.2712
SLCO1B1	20.7815
SLCO1B3	29.4069
SLCO1B3-SLCO1B7	0.588
SLCO1C1	1.5314
SLCO2A1	24.6548
SLCO2B1	0.0855
SLCO3A1	29.6122
SLCO4A1	112.3922
SLCO4C1	9.5389
SLCO5A1	87.0923
SLCO6A1	119.5439
SLF1	27.9506
SLF2	15.8592
SLFN11	5.5513
SLFN12	51.7438
SLFN12L	1.4014
SLFN13	11.6173
SLFN14	0.0833
SLFN5	0.077
SLFNL1	0
SLIRP	52.4388
SLIT1	0.981
SLIT2	18.18
SLIT3	0.0958
SLITRK1	5.1751
SLITRK2	0.256
SLITRK3	29.5616
SLITRK4	4.5977
SLITRK5	141.4295
SLITRK6	0
SLK	69.0742
SLMAP	108.6592
SLN	49.9303
SLPI	85.2559
SLTM	10.3724
SLU7	15.8288
SLURP1	11.9124
SLURP2	0
SLX1A	24.0037
SLX1B	40.1883
SLX4	11.355
SLX4IP	9.53
SMAD1	208.0779
SMAD2	3.1426
SMAD3	19.448
SMAD4	20.1122
SMAD5	8.8266
SMAD6	4.1488
SMAD7	5.8547
SMAD9	27.0526
SMAGP	70.8539
SMAP1	25.5631
SMAP2	969.1466
SMARCA1	95.8021
SMARCA2	5.5199
SMARCA4	36.0892
SMARCA5	33.0104
SMARCAD1	5.8845
SMARCAL1	10.8992
SMARCB1	44.2315
SMARCC1	254.7526
SMARCC2	0
SMARCD1	0
SMARCD2	20.0863
SMARCD3	20.2965
SMARCE1	18.0025
SMC1A	21.8226
SMC1B	45.4132
SMC2	31.0802
SMC3	75.4036
SMC4	6.7933
SMC5	0.2248
SMC6	14.0828
SMCHD1	65.9833
SMCO1	0
SMCO2	1.3282
SMCO3	3.0197
SMCO4	0.8989
SMCP	10.9151
SMCR8	0
SMDT1	30.3284
SMG1	5.9364
SMG5	6.9088
SMG6	16.1771
SMG7	68.8048
SMG8	7.8993
SMG9	31.8959
SMIM1	0
SMIM10	23.6056
SMIM10L1	0
SMIM10L2A	46.5987
SMIM10L2B	70.8566
SMIM11A	0
SMIM11B	1.1607
SMIM12	0.7033
SMIM13	0
SMIM14	1.9073
SMIM15	216.752
SMIM17	0.0396
SMIM18	0
SMIM19	0.4726
SMIM2	364.9922
SMIM20	3.8171
SMIM21	37.0848
SMIM22	0
SMIM23	312.3601
SMIM24	29.3896
SMIM26	0.5184
SMIM27	0
SMIM28	0
SMIM29	34.8391
SMIM3	0
SMIM30	0.025
SMIM31	0
SMIM32	0
SMIM33	0
SMIM34A	0.0842
SMIM34B	0
SMIM35	0
SMIM36	0.2796
SMIM38	0.238
SMIM39	0
SMIM4	61.5768
SMIM40	0
SMIM41	0
SMIM42	8.1301
SMIM5	0.8261
SMIM6	0.8654
SMIM7	0
SMIM8	3.7589
SMIM9	0
SMKR1	0
SMLR1	0
SMN1	76.2388
SMN2	0
SMNDC1	2.2974
SMO	3.6015
SMOC1	6417.8512
SMOC2	0.0954
SMOX	1.4856
SMPD1	28.3373
SMPD2	1.562
SMPD3	30.2661
SMPD4	0.1331
SMPDL3A	9.5039
SMPDL3B	28.9198
SMPX	75.7691
SMR3A	8.4216
SMR3B	0
SMS	0.1384
SMTN	0
SMTNL1	0
SMTNL2	0
SMU1	24.1734
SMUG1	21.0526
SMURF1	29.1869
SMURF2	8.2039
SMYD1	31.1685
SMYD2	30.5296
SMYD3	0
SMYD4	27.6828
SMYD5	13.0333
SNAI1	20.2219
SNAI2	232.7852
SNAI3	0
SNAP23	13.5138
SNAP25	6.9078
SNAP29	27.1157
SNAP47	6.6604
SNAP91	10.9869
SNAPC1	91.7406
SNAPC2	0.25
SNAPC3	55.5871
SNAPC4	144.7218
SNAPC5	0
SNAPIN	19.9523
SNCA	1.0324
SNCAIP	11.8038
SNCB	8.6424
SNCG	0.3533
SND1	8.1379
SNED1	24.9922
SNF8	253.2679
SNIP1	24.4634
SNN	56.1906
SNORC	0.1053
SNPH	0.9038
SNRK	26.9408
SNRNP200	8.3726
SNRNP25	10.4891
SNRNP27	27.0647
SNRNP35	18.7907
SNRNP40	44.7889
SNRNP48	1225.4163
SNRNP70	0.0812
SNRPA	23.7408
SNRPA1	3.0264
SNRPB	103.9449
SNRPB2	12.5597
SNRPC	81.7845
SNRPD1	0.2145
SNRPD2	69.552
SNRPD3	12.4521
SNRPE	6.8181
SNRPF	10.0021
SNRPG	44.7774
SNRPN	3.3478
SNTA1	118.1442
SNTB1	0
SNTB2	22.2834
SNTG1	7.3511
SNTG2	0.1007
SNTN	0.2573
SNU13	0.153
SNUPN	0
SNURF	0.6356
SNW1	18.8827
SNX1	140.8003
SNX10	2.1351
SNX11	0.698
SNX12	0.2744
SNX13	37.5808
SNX14	0.0832
SNX15	0.0321
SNX16	9.0939
SNX17	29.6703
SNX18	5.471
SNX19	0.3125
SNX2	0.0676
SNX20	0
SNX21	0.5597
SNX22	7.137
SNX24	35.7992
SNX25	3.0022
SNX27	31.6336
SNX29	2.0178
SNX3	50.1447
SNX30	3.9421
SNX31	13.7451
SNX32	0.355
SNX33	12.2226
SNX4	18.0466
SNX5	107.6857
SNX6	3.3832
SNX7	0.6909
SNX8	1.7275
SNX9	135.6053
SOAT1	19.8624
SOAT2	0
SOBP	210.8272
SOCS1	0
SOCS2	84.9558
SOCS3	1.8366
SOCS4	9.1753
SOCS5	0.1276
SOCS6	6.1525
SOCS7	1.1723
SOD1	0.5305
SOD2	0.0542
SOD3	23.064
SOGA1	2.4442
SOGA3	0
SOHLH1	5.8297
SOHLH2	7.6678
SON	0.9875
SORBS1	6.6059
SORBS2	0.0215
SORBS3	7.6614
SORCS1	17.6714
SORCS2	75.7732
SORCS3	6.116
SORD	9.485
SORL1	135.498
SORT1	0.322
SOS1	126.4201
SOS2	3.3203
SOST	0
SOSTDC1	26.5997
SOWAHA	6.2903
SOWAHB	1.7721
SOWAHC	6.8709
SOWAHD	7.184
SOX1	145.9571
SOX10	65.8887
SOX11	0
SOX12	5.4602
SOX13	102.0621
SOX14	0
SOX15	1.3287
SOX17	51.5062
SOX18	0.2048
SOX2	1.7505
SOX21	27.8917
SOX3	90.3994
SOX30	4.4489
SOX4	67.0622
SOX5	6.8978
SOX6	27.0009
SOX7	28.2502
SOX8	31.7832
SOX9	6.9892
SP1	3.8233
SP100	2.1266
SP110	29.6075
SP140	0.3904
SP140L	10.6435
SP2	10.1468
SP3	5.9663
SP4	44.8559
SP5	21.9622
SP6	55.1884
SP7	0.4715
SP8	9.2496
SP9	0.226
SPA17	4.8632
SPAAR	3.412
SPACA1	14.1125
SPACA3	2.6012
SPACA4	36.8875
SPACA5	0
SPACA5B	24.8819
SPACA6	52.0213
SPACA7	11.4003
SPACA9	29.5294
SPAG1	3.9458
SPAG11A	0
SPAG11B	2.5075
SPAG16	0.0973
SPAG17	0.2702
SPAG4	28.2888
SPAG5	17.0598
SPAG6	2.8351
SPAG7	99.2254
SPAG8	25.8049
SPAG9	16.8418
SPAM1	5.9063
SPANXA1	0.0094
SPANXA2	0.2161
SPANXB1	0.1247
SPANXC	2.9678
SPANXD	0
SPANXN1	0
SPANXN2	0.0818
SPANXN3	0.3909
SPANXN4	0.1341
SPANXN5	0.1234
SPARC	22.4433
SPARCL1	214.0556
SPART	4.9401
SPAST	22.2681
SPATA1	25.2934
SPATA12	0
SPATA13	0
SPATA16	0
SPATA17	7.0147
SPATA18	3.6664
SPATA19	0.8406
SPATA2	15.8723
SPATA20	97.892
SPATA21	0.9019
SPATA22	0
SPATA24	693.1678
SPATA25	1.8028
SPATA2L	1.557
SPATA3	0
SPATA31A1	0
SPATA31A3	8.2489
SPATA31A5	0.3042
SPATA31A6	0
SPATA31A7	2.4291
SPATA31D1	0.1835
SPATA31D3	0
SPATA31D4	19.3754
SPATA31E1	26.3963
SPATA32	4.8081
SPATA33	26.7893
SPATA4	66.6981
SPATA45	45.6431
SPATA46	29.9457
SPATA48	31.3058
SPATA5	8.6524
SPATA5L1	9.288
SPATA6	53.4326
SPATA6L	0
SPATA7	11.5717
SPATA9	0.5498
SPATC1	0
SPATC1L	237.7026
SPATS1	0
SPATS2	26.7351
SPATS2L	0.0488
SPC24	45.1686
SPC25	20.5453
SPCS1	18.8457
SPCS2	0.7128
SPCS3	118.6434
SPDEF	4.6962
SPDL1	0.3877
SPDYA	3.4029
SPDYC	0
SPDYE1	8.1021
SPDYE11	0
SPDYE13	0
SPDYE14	0
SPDYE15	1.2069
SPDYE16	0
SPDYE17	0.0762
SPDYE2	59.7204
SPDYE21	0
SPDYE2B	236.9868
SPDYE3	6.2214
SPDYE4	17.9774
SPDYE5	9.0661
SPDYE6	0.0755
SPDYE8	0
SPDYE9	2.7832
SPECC1	313.7801
SPECC1L	26.6234
SPECC1L-ADORA2A	0
SPEF1	0.7376
SPEF2	18.1074
SPEG	6.4948
SPEGNB	0.1893
SPEM1	0.1281
SPEM2	0.418
SPEM3	0
SPEN	13.7432
SPESP1	0.4239
SPG11	10.0855
SPG21	0
SPG7	54.9518
SPHK1	61.5506
SPHK2	0.1722
SPHKAP	12.3223
SPI1	0.4443
SPIB	6.0276
SPIC	232.6907
SPICE1	31.8776
SPIDR	1.6754
SPIN1	5.303
SPIN2A	0.083
SPIN2B	1.537
SPIN3	17.4527
SPIN4	3.8525
SPINDOC	1.9032
SPINK1	14.655
SPINK13	0
SPINK14	1.582
SPINK2	7.3511
SPINK4	62.6859
SPINK5	6.658
SPINK6	0.1653
SPINK7	0.9449
SPINK8	0
SPINK9	1.582
SPINT1	18.5844
SPINT2	0.8549
SPINT3	21.0472
SPINT4	0
SPIRE1	0.0706
SPIRE2	0.8789
SPN	0
SPNS1	0
SPNS2	10.828
SPNS3	43.9056
SPO11	29.95
SPOCD1	0.2283
SPOCK1	11.8808
SPOCK2	12.7095
SPOCK3	1.592
SPON1	0
SPON2	26.5107
SPOP	91.2026
SPOPL	6.3906
SPOUT1	75.2524
SPP1	0
SPP2	1.0523
SPPL2A	6.1807
SPPL2B	29.4613
SPPL2C	3.4528
SPPL3	13.34
SPR	0.2144
SPRED1	0.4136
SPRED2	181.4871
SPRED3	4.1423
SPRING1	24.9719
SPRN	0
SPRR1A	31.5342
SPRR1B	78.0347
SPRR2A	0
SPRR2B	10.9834
SPRR2D	0.1849
SPRR2E	0
SPRR2F	0.5982
SPRR2G	32.3789
SPRR3	2342.7412
SPRR4	48.4237
SPRR5	0
SPRTN	4.2286
SPRY1	33.2417
SPRY2	11.298
SPRY3	0.0308
SPRY4	0.0987
SPRYD3	11.5578
SPRYD4	1.0816
SPRYD7	6.5516
SPSB1	36.7143
SPSB2	14.1052
SPSB3	17.3374
SPSB4	9.1599
SPTA1	5.3528
SPTAN1	3.2437
SPTB	9.1583
SPTBN1	29.5951
SPTBN2	14.6735
SPTBN4	5.7437
SPTBN5	3.1326
SPTLC1	5.2195
SPTLC2	1.5784
SPTLC3	0
SPTSSA	0.0177
SPTSSB	138.908
SPTY2D1	1.9578
SPTY2D1OS	4.1535
SPX	2.9799
SPZ1	3.325
SQLE	74.2895
SQOR	3.0408
SQSTM1	23.0699
SRA1	0.1727
SRARP	27.4861
SRBD1	459.1536
SRC	81.3233
SRCAP	10.3986
SRCIN1	1.6206
SRD5A1	64.2256
SRD5A2	0
SRD5A3	13.7511
SREBF1	0.5965
SREBF2	0.3738
SREK1	4.5653
SREK1IP1	0.3548
SRF	14.8875
SRFBP1	5.3719
SRGAP1	52.5658
SRGAP2	0
SRGAP2B	103.873
SRGAP2C	0.3407
SRGAP3	0.5383
SRGN	5.455
SRI	0.1003
SRL	33.2566
SRM	33.0335
SRMS	0.0374
SRP14	2.5406
SRP19	17.8063
SRP54	41.3158
SRP68	116.5538
SRP72	556.0442
SRP9	6.8956
SRPK1	65.8604
SRPK2	17.0418
SRPK3	0.3603
SRPRA	3.4182
SRPRB	3.0517
SRPX	16.5629
SRPX2	0.3499
SRR	26.4023
SRRD	1170.8917
SRRM1	0.3582
SRRM2	33.4627
SRRM3	0.5196
SRRM4	120.5573
SRRM5	0
SRRT	39.245
SRSF1	53.786
SRSF10	0.1058
SRSF11	16.2006
SRSF12	15.0168
SRSF2	36.2392
SRSF3	31.5485
SRSF4	242.0574
SRSF5	3.6307
SRSF6	111.6283
SRSF7	1.5936
SRSF8	0
SRSF9	95.0639
SRXN1	0
SRY	3.989
SS18	155.6459
SS18L1	0.0998
SS18L2	34.8819
SSB	0.3283
SSBP1	14.0241
SSBP2	134.835
SSBP3	2.6279
SSBP4	0.6427
SSC4D	194.823
SSC5D	0
SSH1	236.8161
SSH2	32.9015
SSH3	1.7784
SSMEM1	3.8714
SSNA1	16.5785
SSPN	40.0777
SSR1	317.824
SSR2	147.4426
SSR3	27.1022
SSR4	0.9525
SSRP1	60.9943
SST	29.0161
SSTR1	65.4282
SSTR2	4.6095
SSTR3	0
SSTR4	83.1239
SSTR5	21.1669
SSU72	6.4194
SSU72P2	0.0856
SSU72P3	0
SSU72P4	0
SSU72P5	0
SSU72P7	0.0312
SSU72P8	0
SSUH2	0.6259
SSX1	548.2261
SSX2	0.0221
SSX2B	0
SSX2IP	1.9302
SSX3	0.0067
SSX4	0.5073
SSX4B	0
SSX5	0.081
SSX7	9.5497
ST13	19.0249
ST14	6.4869
ST18	53.8455
ST20	0
ST20-MTHFS	0.9697
ST3GAL1	9.7971
ST3GAL2	0.0172
ST3GAL3	52.6419
ST3GAL4	65.0111
ST3GAL5	38.3514
ST3GAL6	1.5041
ST6GAL1	0.173
ST6GAL2	4.9605
ST6GALNAC1	8.992
ST6GALNAC2	26.942
ST6GALNAC3	0.6565
ST6GALNAC4	7.9004
ST6GALNAC5	2.3734
ST6GALNAC6	14.618
ST7	0.7146
ST7L	14.6925
ST8SIA1	41.7651
ST8SIA2	0.9964
ST8SIA3	0
ST8SIA4	282.4779
ST8SIA5	24.4569
ST8SIA6	8.3909
STAB1	2.8791
STAB2	10.2454
STAC	5.2167
STAC2	22.8795
STAC3	65.5114
STAG1	1.357
STAG2	0.0635
STAG3	22.222
STAM	57.3594
STAM2	231.7366
STAMBP	0
STAMBPL1	28.9128
STAP1	19.3972
STAP2	0.1533
STAR	60.3088
STARD10	15.7193
STARD13	6.435
STARD3	0.0813
STARD3NL	71.2845
STARD4	14.2963
STARD5	126.9883
STARD6	105.086
STARD7	11.8753
STARD8	0.2249
STARD9	65.67
STAT1	34.8591
STAT2	20.6307
STAT3	0
STAT4	1.4607
STAT5A	70.1953
STAT5B	416.6717
STAT6	55.9345
STATH	0.7572
STAU1	219.6823
STAU2	53.8989
STBD1	0
STC1	43.4564
STC2	56.9832
STEAP1	0.096
STEAP1B	1.5714
STEAP2	61.863
STEAP3	154.9097
STEAP4	44.8797
STH	3.1719
STIL	0
STIM1	15.3087
STIM2	4.6452
STIMATE	0.2267
STIMATE-MUSTN1	0.3155
STING1	0
STIP1	10.2672
STK10	11.4853
STK11	453.9293
STK11IP	49.6397
STK16	2.7194
STK17A	0.7104
STK17B	79.3839
STK19	0.6539
STK24	0.1149
STK25	0.5372
STK26	256.9945
STK3	25.4854
STK31	7.9323
STK32A	30.2608
STK32B	14.6071
STK32C	5.1475
STK33	0.1072
STK35	0.5308
STK36	518.1289
STK38	0.1062
STK38L	8.2465
STK39	0.0651
STK4	5.5382
STK40	1.1108
STKLD1	9.697
STMN1	35.9071
STMN2	18.0928
STMN3	0
STMN4	0.7908
STMND1	0.0883
STMP1	0.3307
STN1	8.1852
STOM	19.8831
STOML1	14.9558
STOML2	20.9099
STOML3	358.0557
STON1	0.1183
STON1-GTF2A1L	24.7346
STON2	9.9065
STOX1	253.7636
STOX2	15.3723
STPG1	17.334
STPG2	17.953
STPG3	386.3277
STPG4	0
STRA6	5.9743
STRA8	60.0873
STRADA	0
STRADB	14.0241
STRAP	16.9596
STRBP	12.4195
STRC	0.2421
STRIP1	6.675
STRIP2	36.9827
STRIT1	2.4995
STRN	20.2715
STRN3	0
STRN4	32.5141
STS	62.1511
STT3A	18.6784
STT3B	0.4035
STUB1	31.649
STUM	4.3921
STX10	0.5373
STX11	0
STX12	31.0958
STX16	135.7927
STX16-NPEPL1	0.3218
STX17	38.8683
STX18	2.8132
STX19	31.2961
STX1A	87.7066
STX1B	9.049
STX2	17.72
STX3	97.9397
STX4	4.3487
STX5	3.4728
STX6	38.1979
STX7	54.1973
STX8	39.5566
STXBP1	0
STXBP2	24.0949
STXBP3	54.1694
STXBP4	0.2349
STXBP5	2.1871
STXBP5L	18.9699
STXBP6	38.9051
STYK1	64.8241
STYX	0.8997
STYXL1	14.0555
STYXL2	0.8745
SUB1	0.8353
SUCLA2	15.0059
SUCLG1	2.3971
SUCLG2	0
SUCNR1	0.1909
SUCO	24.7998
SUDS3	5.5838
SUFU	10.7783
SUGCT	54.4261
SUGP1	110.8141
SUGP2	62.8295
SUGT1	10.1566
SULF1	3.6496
SULF2	2.5225
SULT1A1	32.0979
SULT1A2	1.0787
SULT1A3	0
SULT1A4	0.2819
SULT1B1	0.8959
SULT1C2	0.1976
SULT1C3	1.6937
SULT1C4	46.3791
SULT1E1	0
SULT2A1	0.25
SULT2B1	55.2925
SULT4A1	342.0814
SULT6B1	33.9309
SUMF1	0.8825
SUMF2	55.388
SUMO1	27.8623
SUMO2	4.2111
SUMO3	50.2091
SUMO4	1.2526
SUN1	0
SUN2	7.5577
SUN3	0
SUN5	6.0696
SUOX	13.8198
SUPT16H	5.5309
SUPT20H	15.8681
SUPT20HL1	0
SUPT20HL2	0
SUPT3H	0.0848
SUPT4H1	2.3803
SUPT5H	10.5867
SUPT6H	21.3616
SUPT7L	2.4916
SUPV3L1	0.8194
SURF1	3.5791
SURF2	84.6544
SURF4	29.2397
SURF6	212.1902
SUSD1	5.7058
SUSD2	0
SUSD3	16.7791
SUSD4	36.9592
SUSD5	20.4538
SUSD6	5.3948
SUV39H1	21.2049
SUV39H2	2.1749
SUZ12	2.085
SV2A	89.4339
SV2B	57.3868
SV2C	355.0552
SVBP	2.8605
SVEP1	13.9333
SVIL	1.0805
SVIP	0.1334
SVOP	0.0489
SVOPL	12.7936
SWAP70	9.2815
SWI5	0.0232
SWSAP1	355.1105
SWT1	0.5607
SYAP1	34.2957
SYBU	1017.8553
SYCE1	3.8321
SYCE1L	0.5427
SYCE2	21.94
SYCE3	0
SYCN	0
SYCP1	4.4597
SYCP2	0
SYCP2L	21.7398
SYCP3	0.2908
SYDE1	38.5787
SYDE2	44.5226
SYF2	0
SYK	12.5514
SYMPK	512.6858
SYN1	35.5263
SYN2	12.7006
SYN3	0.8524
SYNC	0.2629
SYNCRIP	15.8725
SYNDIG1	0.0114
SYNDIG1L	0.4691
SYNE1	0
SYNE2	10.9171
SYNE3	14.2608
SYNE4	0
SYNGAP1	2.9149
SYNGR1	0.6192
